lcstr,lcseq,gst,jaro,jaro_w,monge,levenshtein,jaccard_n_1,dice_n_1,overlap_n_1,cosine_n_1,jaccard_n_2,dice_n_2,overlap_n_2,cosine_n_2,jaccard_n_3,dice_n_3,overlap_n_3,cosine_n_3,jaccard_n_4,dice_n_4,overlap_n_4,cosine_n_4,jaccard_n_5,dice_n_5,overlap_n_5,cosine_n_5,jaccard_n_1_spacy,dice_n_1_spacy,overlap_n_1_spacy,cosine_n_1_spacy,jaccard_n_2_spacy,dice_n_2_spacy,overlap_n_2_spacy,cosine_n_2_spacy,jaccard_n_3_spacy,dice_n_3_spacy,overlap_n_3_spacy,cosine_n_3_spacy,jaccard_n_4_spacy,dice_n_4_spacy,overlap_n_4_spacy,cosine_n_4_spacy,jaccard_n_5_spacy,dice_n_5_spacy,overlap_n_5_spacy,cosine_n_5_spacy,wup,path,lch,lin,jaccard_n_1_stop,dice_n_1_stop,overlap_n_1_stop,cosine_n_1_stop,jaccard_n_2_stop,dice_n_2_stop,overlap_n_2_stop,cosine_n_2_stop,jaccard_n_3_stop,dice_n_3_stop,overlap_n_3_stop,cosine_n_3_stop,jaccard_n_4_stop,dice_n_4_stop,overlap_n_4_stop,cosine_n_4_stop,jaccard_n_5_stop,dice_n_5_stop,overlap_n_5_stop,cosine_n_5_stop,jaccard_n_1_stem,dice_n_1_stem,overlap_n_1_stem,cosine_n_1_stem,jaccard_n_2_stem,dice_n_2_stem,overlap_n_2_stem,cosine_n_2_stem,jaccard_n_3_stem,dice_n_3_stem,overlap_n_3_stem,cosine_n_3_stem,jaccard_n_4_stem,dice_n_4_stem,overlap_n_4_stem,cosine_n_4_stem,jaccard_n_5_stem,dice_n_5_stem,overlap_n_5_stem,cosine_n_5_stem,jaccard_wd,dice_wd,overlap_wd,cosine_wd,wup_wd_s,path_wd_s,lch_wd_s,lin_wd_s,file,gs
45,109,0.8685258964143426,0.8101228003034758,0.8860736801820855,0.0073513031855647,101,0.7037037037037037,0.8260869565217391,0.9047619047619048,0.8292279828967711,0.53125,0.6938775510204082,0.7391304347826086,0.6951816970931011,0.4242424242424242,0.5957446808510638,0.6363636363636364,0.5969620057957091,0.3235294117647058,0.4888888888888889,0.5238095238095238,0.4899789435061114,0.2285714285714285,0.3720930232558139,0.4,0.3730019232961255,0.7333333333333334,0.8461538461538461,0.9166666666666666,0.8486684247915055,0.5,0.6666666666666666,0.7272727272727273,0.6689936080056726,0.375,0.5454545454545454,0.6,0.5477225575051661,0.25,0.4,0.4444444444444444,0.4020151261036848,0.125,0.2222222222222222,0.25,0.2236067977499789,12.040476190476191,11.329166666666666,37.9205364786428,10.562415236754868,0.6,0.75,0.8571428571428571,0.7559289460184544,0.3846153846153846,0.5555555555555556,0.625,0.5590169943749475,0.1428571428571429,0.25,0.2857142857142857,0.2519763153394848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.8461538461538461,0.9166666666666666,0.8486684247915055,0.1999999999999999,0.3333333333333333,0.3636363636363636,0.3344968040028363,0.0999999999999999,0.1818181818181818,0.2,0.1825741858350553,0.0526315789473684,0.1,0.1111111111111111,0.1005037815259212,0.0,0.0,0.0,0.0,0.7333333333333334,0.8461538461538461,0.9166666666666666,0.8486684247915055,11.398809523809524,11.155555555555557,36.59215802528547,10.2586984723279,MSRpar,4.6
20,59,0.5578947368421052,0.767348627214599,0.8604091763287594,0.0092517006802721,53,0.3076923076923077,0.4705882352941176,0.5333333333333333,0.4738791022072738,0.1428571428571429,0.25,0.2857142857142857,0.2519763153394848,0.0714285714285714,0.1333333333333333,0.1538461538461538,0.1345345587992625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.4285714285714285,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.558464342674869,4.055555555555555,18.936368102084195,5.036109901766077,0.3333333333333333,0.5,0.5714285714285714,0.5039526306789696,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.4285714285714285,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.4285714285714285,0.4008918628686366,4.531111111111111,3.508928571428572,14.826066892951346,3.56509900843085,MSRpar,3.8
38,118,0.8256227758007118,0.7655522906141528,0.7655522906141528,0.0060124203947628,117,0.59375,0.7450980392156863,0.9047619047619048,0.756978119245116,0.3846153846153846,0.5555555555555556,0.7142857142857143,0.5698028822981898,0.2380952380952381,0.3846153846153846,0.5,0.3952847075210474,0.1627906976744185,0.28,0.3684210526315789,0.2884299752006152,0.0909090909090909,0.1666666666666666,0.2222222222222222,0.172132593164774,0.8235294117647058,0.9032258064516128,0.9333333333333332,0.903696114115064,0.7058823529411764,0.8275862068965517,0.8571428571428571,0.8280786712108251,0.6875,0.8148148148148148,0.8461538461538461,0.8153742483272113,0.6666666666666667,0.8,0.8333333333333334,0.8006407690254357,0.6428571428571428,0.782608695652174,0.8181818181818182,0.7833494518006403,12.03475935828877,11.520833333333332,39.68108481153394,10.71742550100959,0.5,0.6666666666666666,1.0,0.7071067811865475,0.2727272727272727,0.4285714285714285,0.75,0.4743416490252569,0.1999999999999999,0.3333333333333333,0.6666666666666666,0.3849001794597505,0.1111111111111111,0.2,0.5,0.25,0.0,0.0,0.0,0.0,0.8235294117647058,0.9032258064516128,0.9333333333333332,0.903696114115064,0.5263157894736843,0.6896551724137931,0.7142857142857143,0.6900655593423543,0.2857142857142857,0.4444444444444444,0.4615384615384615,0.4447495899966607,0.0869565217391304,0.16,0.1666666666666666,0.1601281538050871,0.0,0.0,0.0,0.0,0.8235294117647058,0.9032258064516128,0.9333333333333332,0.903696114115064,11.392857142857142,11.193223443223443,41.55953826529756,11.032535527578585,MSRpar,4.8
10,41,0.4210526315789473,0.6715425917233145,0.6715425917233145,0.0110320801277398,23,0.2068965517241379,0.3428571428571428,0.4,0.3464101615137754,0.0833333333333333,0.1538461538461538,0.1875,0.1563858105428061,0.0277777777777777,0.054054054054054,0.0666666666666666,0.055048188256318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.1904761904761904,0.2,0.1906925178491184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877272727272728,2.705176767676768,13.903959782759964,3.151031589166117,0.4,0.5714285714285714,0.6666666666666666,0.5773502691896258,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.1904761904761904,0.2,0.1906925178491184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.1904761904761904,0.2,0.1906925178491184,2.0037119313435103,1.4150849150849152,8.321720633461622,1.1702948543564538,MSRpar,2.0
68,100,0.7434944237918215,0.7934423812131124,0.8140981430918012,0.0073461891643709,68,0.5925925925925926,0.7441860465116279,0.7619047619047619,0.7443873683187767,0.375,0.5454545454545454,0.5714285714285714,0.546018906231948,0.2727272727272727,0.4285714285714285,0.45,0.4290581651605165,0.2121212121212121,0.35,0.3684210526315789,0.3504383220252312,0.1875,0.3157894736842105,0.3333333333333333,0.3162277660168379,0.5625,0.72,0.75,0.7205766921228921,0.3333333333333333,0.5,0.5,0.5,0.2222222222222222,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.1764705882352941,0.3,0.3,0.3,0.125,0.2222222222222222,0.2222222222222222,0.2222222222222222,9.632257727652464,8.633549783549784,30.26627904172312,8.196950198083549,0.6666666666666667,0.8,0.8571428571428571,0.8017837257372732,0.3636363636363636,0.5333333333333333,0.5714285714285714,0.5345224838248488,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0999999999999999,0.1818181818181818,0.2,0.1825741858350553,0.0,0.0,0.0,0.0,0.5625,0.72,0.75,0.7205766921228921,0.15,0.2608695652173913,0.2727272727272727,0.2611164839335467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.72,0.75,0.7205766921228921,9.579281537176277,8.57979797979798,30.413893680766694,7.98309446041139,MSRpar,3.2
37,92,0.7931034482758621,0.7553968253968254,0.7553968253968254,0.0089285714285714,76,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.3939393939393939,0.5652173913043478,0.5909090909090909,0.565752381856018,0.2941176470588235,0.4545454545454545,0.4761904761904761,0.4550157551932901,0.1999999999999999,0.3333333333333333,0.35,0.3337119062359573,0.1111111111111111,0.2,0.2105263157894736,0.2002504697287035,0.55,0.7096774193548387,0.7333333333333333,0.710046946804693,0.3809523809523809,0.5517241379310345,0.5714285714285714,0.5520524474738834,0.2857142857142857,0.4444444444444444,0.4615384615384615,0.4447495899966607,0.1904761904761904,0.32,0.3333333333333333,0.3202563076101742,0.15,0.2608695652173913,0.2727272727272727,0.2611164839335467,8.116666666666667,7.571428571428571,29.214581650371954,8.177047718499953,0.625,0.7692307692307693,0.8333333333333334,0.7715167498104595,0.5,0.6666666666666666,0.8,0.6761234037828132,0.4285714285714286,0.6,0.75,0.6123724356957946,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.1999999999999999,0.3333333333333333,0.5,0.3535533905932737,0.55,0.7096774193548387,0.7333333333333333,0.710046946804693,0.16,0.2758620689655172,0.2857142857142857,0.2760262237369417,0.0384615384615384,0.074074074074074,0.0769230769230769,0.0741249316661101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.7096774193548387,0.7333333333333333,0.710046946804693,6.776190476190476,6.308333333333334,24.50277828406217,6.256206294390815,MSRpar,2.2
31,89,0.7385892116182573,0.7726018750580154,0.8635611250348092,0.009173525377229,83,0.6363636363636364,0.7777777777777778,0.8235294117647058,0.7789808377045201,0.2352941176470588,0.3809523809523809,0.4210526315789473,0.3826918985879519,0.1428571428571429,0.25,0.2777777777777778,0.251259453814803,0.0857142857142857,0.1578947368421052,0.1764705882352941,0.1587768372074889,0.0285714285714285,0.0555555555555555,0.0625,0.0559016994374947,0.4375,0.6086956521739131,0.7,0.6139406135149205,0.2352941176470588,0.3809523809523809,0.4444444444444444,0.3849001794597505,0.1176470588235294,0.2105263157894736,0.25,0.2132007163556104,0.0625,0.1176470588235294,0.1428571428571428,0.1195228609334393,0.0,0.0,0.0,0.0,7.80718462823726,6.034343434343434,25.87588532753636,7.00565184542985,1.0,1.0,1.0,1.0,0.4166666666666666,0.5882352941176471,0.625,0.5892556509887896,0.1428571428571429,0.25,0.2857142857142857,0.2519763153394848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.6086956521739131,0.7,0.6139406135149205,0.2352941176470588,0.3809523809523809,0.4444444444444444,0.3849001794597505,0.1176470588235294,0.2105263157894736,0.25,0.2132007163556104,0.0625,0.1176470588235294,0.1428571428571428,0.1195228609334393,0.0,0.0,0.0,0.0,0.4375,0.6086956521739131,0.7,0.6139406135149205,6.423949579831932,5.486742424242424,21.99412278385301,5.45608338228108,MSRpar,4.0
36,104,0.5885714285714285,0.7576071589229484,0.7576071589229484,0.0054341263132471,54,0.4864864864864865,0.6545454545454545,0.6923076923076923,0.6555213366563067,0.2222222222222222,0.3636363636363636,0.3846153846153846,0.3641785203646148,0.1521739130434782,0.2641509433962264,0.28,0.2645751311064591,0.0851063829787234,0.1568627450980392,0.1666666666666666,0.1571348402636772,0.0425531914893616,0.0816326530612244,0.0869565217391304,0.081786082010953,0.48,0.6486486486486487,0.7058823529411765,0.6507913734559685,0.25,0.4,0.4375,0.401477534273483,0.1785714285714286,0.303030303030303,0.3333333333333333,0.3042903097250923,0.1481481481481481,0.2580645161290322,0.2857142857142857,0.2592814894208657,0.1153846153846154,0.2068965517241379,0.2307692307692307,0.2080125735844609,14.923504273504276,13.058333333333334,44.17003389468916,12.26382006577229,0.7,0.8235294117647058,0.875,0.8249579113843055,0.2142857142857143,0.3529411764705882,0.375,0.3535533905932738,0.1538461538461538,0.2666666666666666,0.2857142857142857,0.2672612419124244,0.0833333333333333,0.1538461538461538,0.1666666666666666,0.1543033499620919,0.0,0.0,0.0,0.0,0.5416666666666667,0.7027027027027027,0.7647058823529411,0.7050239879106326,0.0606060606060605,0.1142857142857142,0.125,0.1147078669352808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.6486486486486487,0.7058823529411765,0.6507913734559685,13.416666666666668,12.470454545454546,40.085950150327456,10.563435253221767,MSRpar,4.2
24,52,0.5561497326203209,0.6801896044458973,0.6801896044458973,0.0098614958448753,24,0.36,0.5294117647058824,0.5625,0.5303300858899107,0.1612903225806451,0.2777777777777778,0.3125,0.2795084971874737,0.0625,0.1176470588235294,0.1333333333333333,0.1184697755518184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3,0.2860387767736776,0.1176470588235294,0.2105263157894736,0.2222222222222222,0.2108185106778919,0.0625,0.1176470588235294,0.125,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44787851037851,5.1871212121212125,19.17582986143074,5.278604126705892,0.6,0.75,1.0,0.7745966692414834,0.5,0.6666666666666666,1.0,0.7071067811865475,0.3333333333333333,0.5,1.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3,0.2860387767736776,0.0555555555555555,0.1052631578947368,0.1111111111111111,0.1054092553389459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3,0.2860387767736776,4.167418546365915,3.582725607725608,12.191664484886156,2.0650885608048446,MSRpar,2.0
9,30,0.4225352112676056,0.5765022015022016,0.5765022015022016,0.0168038408779149,24,0.3,0.4615384615384615,0.5454545454545454,0.4670993664969137,0.0416666666666666,0.08,0.0909090909090909,0.080582296402538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2352941176470588,0.3333333333333333,0.2461829819586654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.170238095238095,4.077350427350427,18.57526593533389,4.520654552228154,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2352941176470588,0.3333333333333333,0.2461829819586654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1176470588235294,0.1666666666666666,0.1230914909793327,2.1749883286647997,1.5032212885154062,9.097032787938431,1.31743157154423,MSRpar,1.2
44,64,0.7455621301775148,0.7386666953831132,0.7386666953831132,0.0138775510204081,63,0.5714285714285714,0.7272727272727273,0.8571428571428571,0.735767207381959,0.3913043478260869,0.5625,0.6923076923076923,0.5726562866782,0.3043478260869565,0.4666666666666667,0.5833333333333334,0.4762896722078402,0.217391304347826,0.3571428571428571,0.4545454545454545,0.3656362120635653,0.1818181818181817,0.3076923076923077,0.4,0.3162277660168379,0.5454545454545454,0.7058823529411765,0.8571428571428571,0.7171371656006361,0.3636363636363636,0.5333333333333333,0.6666666666666666,0.5443310539518174,0.1818181818181817,0.3076923076923077,0.4,0.3162277660168379,0.0999999999999999,0.1818181818181818,0.25,0.1889822365046136,0.0,0.0,0.0,0.0,7.543891402714932,6.833333333333333,26.549950565173223,6.922927762394615,0.4285714285714286,0.6,0.75,0.6123724356957946,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.1999999999999999,0.3333333333333333,0.5,0.3535533905932737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.7058823529411765,0.8571428571428571,0.7171371656006361,0.1538461538461538,0.2666666666666666,0.3333333333333333,0.2721655269759087,0.0833333333333333,0.1538461538461538,0.2,0.1581138830084189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.7058823529411765,0.8571428571428571,0.7171371656006361,5.089743589743589,4.424242424242425,17.32886809666514,4.0,MSRpar,4.0
17,57,0.5360824742268041,0.7321267183109289,0.7321267183109289,0.0125,50,0.3809523809523809,0.5517241379310345,0.6153846153846154,0.5547001962252291,0.1153846153846154,0.2068965517241379,0.25,0.2100420126042014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.5333333333333333,0.5714285714285714,0.5345224838248488,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480132040717073,2.286742424242424,11.114115558708615,2.4572428898488057,0.3333333333333333,0.5,0.6,0.50709255283711,0.0909090909090909,0.1666666666666666,0.25,0.1767766952966368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6681531047810609,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.5333333333333333,0.5714285714285714,0.5345224838248488,2.9306599832915623,2.1900323940765114,9.885866734091598,2.2143860060500917,MSRpar,3.0
19,46,0.4864864864864865,0.6608144694659472,0.6608144694659472,0.0097767208349848,37,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0512820512820513,0.0975609756097561,0.1052631578947368,0.0978231976089037,0.0263157894736841,0.0512820512820512,0.0555555555555555,0.0514344499873639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0952380952380952,0.1,0.0953462589245592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.649038461538462,4.336742424242425,18.134769128690955,4.568529918762769,0.375,0.5454545454545454,0.6,0.5477225575051661,0.0999999999999999,0.1818181818181818,0.25,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0952380952380952,0.1,0.0953462589245592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0952380952380952,0.1,0.0953462589245592,3.923133484162896,2.0254329004329,9.556675620622531,1.413105104983157,MSRpar,0.8
107,110,0.8755020080321285,0.7780387136000373,0.7780387136000373,0.0072956114947649,109,0.6206896551724138,0.7659574468085106,0.9473684210526316,0.780398972571708,0.625,0.7692307692307693,0.9090909090909092,0.778498944161523,0.6129032258064516,0.76,0.9047619047619048,0.7699188535494523,0.6,0.75,0.9,0.760638829255665,0.5862068965517242,0.7391304347826086,0.8947368421052632,0.7505683356701914,0.9,0.9473684210526316,1.0,0.9486832980505138,0.8888888888888888,0.9411764705882352,1.0,0.9428090415820636,0.875,0.9333333333333332,1.0,0.9354143466934852,0.8571428571428572,0.9230769230769232,1.0,0.9258200997725514,0.8333333333333334,0.9090909090909092,1.0,0.9128709291752768,9.458646616541351,9.12878787878788,29.884468823114453,8.160117080917898,0.5,0.6666666666666666,1.0,0.7071067811865476,0.5625,0.72,1.0,0.75,0.5333333333333333,0.6956521739130435,1.0,0.7302967433402214,0.5,0.6666666666666666,1.0,0.7071067811865476,0.4615384615384615,0.631578947368421,1.0,0.6793662204867574,0.9,0.9473684210526316,1.0,0.9486832980505138,0.7,0.8235294117647058,0.875,0.8249579113843055,0.5,0.6666666666666666,0.7142857142857143,0.6681531047810609,0.4444444444444444,0.6153846153846154,0.6666666666666666,0.6172133998483676,0.375,0.5454545454545454,0.6,0.5477225575051661,0.9,0.9473684210526316,1.0,0.9486832980505138,9.22222222222222,9.045454545454543,28.96155547786529,8.062553063888775,MSRpar,2.8
29,61,0.6122448979591837,0.7362629733763755,0.7362629733763755,0.0099989796959493,35,0.3846153846153846,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.1515151515151515,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0909090909090909,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0303030303030302,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6681531047810609,0.2727272727272727,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,0.2,0.2,0.0,0.0,0.0,0.0,5.970833333333333,5.425595238095238,17.431918922982028,4.82914904419428,0.2307692307692307,0.375,0.4285714285714285,0.3779644730092272,0.1333333333333333,0.2352941176470588,0.25,0.2357022603955158,0.0714285714285714,0.1333333333333333,0.1428571428571428,0.1336306209562122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6681531047810609,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0999999999999999,0.1818181818181818,0.2,0.1825741858350553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.7142857142857143,0.6681531047810609,5.668181818181818,5.395833333333333,16.795436085075583,4.419885630324485,MSRpar,3.0
37,84,0.7148936170212766,0.756912091209121,0.7812208820882088,0.0089256198347107,69,0.4827586206896551,0.6511627906976745,0.6666666666666666,0.6513389472789296,0.2857142857142857,0.4444444444444444,0.4545454545454545,0.444554224474387,0.1944444444444444,0.3255813953488372,0.3333333333333333,0.3256694736394648,0.1081081081081081,0.1951219512195122,0.2,0.1951800145897066,0.0833333333333333,0.1538461538461538,0.1578947368421052,0.1538967528127731,0.4615384615384615,0.631578947368421,0.75,0.6396021490668313,0.3076923076923077,0.4705882352941176,0.5714285714285714,0.4780914437337574,0.1538461538461538,0.2666666666666666,0.3333333333333333,0.2721655269759087,0.0833333333333333,0.1538461538461538,0.2,0.1581138830084189,0.0,0.0,0.0,0.0,8.181818181818182,7.571428571428571,21.2192285397241,6.018519685759966,0.3333333333333333,0.5,0.5714285714285714,0.5039526306789696,0.125,0.2222222222222222,0.2857142857142857,0.2279211529192759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.631578947368421,0.75,0.6396021490668313,0.2142857142857143,0.3529411764705882,0.4285714285714285,0.358568582800318,0.1538461538461538,0.2666666666666666,0.3333333333333333,0.2721655269759087,0.0833333333333333,0.1538461538461538,0.2,0.1581138830084189,0.0,0.0,0.0,0.0,0.4615384615384615,0.631578947368421,0.75,0.6396021490668313,6.931060606060607,6.38568376068376,17.65235259008472,4.14554775476555,MSRpar,3.8
24,53,0.6711409395973155,0.7621513168147108,0.8572907900888265,0.01203125,43,0.4761904761904761,0.6451612903225806,0.7142857142857143,0.6482037235521644,0.25,0.4,0.4285714285714285,0.4008918628686366,0.12,0.2142857142857142,0.2307692307692307,0.2148344622118298,0.04,0.0769230769230769,0.0833333333333333,0.0771516749810459,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.1999999999999999,0.3333333333333333,0.5,0.3535533905932737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.363095238095238,9.946908727063338,2.309746141805708,0.4615384615384615,0.631578947368421,0.6666666666666666,0.6324555320336759,0.1333333333333333,0.2352941176470588,0.25,0.2357022603955158,0.0714285714285714,0.1333333333333333,0.1428571428571428,0.1336306209562122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,2.420512820512821,2.1611111111111114,8.713464654920676,2.0718571506108665,MSRpar,4.4
16,45,0.55,0.74407605466429,0.74407605466429,0.0122666666666666,37,0.35,0.5185185185185185,0.5833333333333334,0.5217491947499509,0.0384615384615384,0.074074074074074,0.0769230769230769,0.0741249316661101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.4285714285714285,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.161142263309446,3.638095238095238,17.01395897270104,4.527531094638382,0.5,0.6666666666666666,0.75,0.6708203932499369,0.125,0.2222222222222222,0.25,0.2236067977499789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.4285714285714285,0.4008918628686366,0.0833333333333333,0.1538461538461538,0.1666666666666666,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.4285714285714285,0.4008918628686366,5.008725021108922,3.4833333333333334,15.939741766117644,4.386263888192046,MSRpar,2.6
25,58,0.5490196078431373,0.7062132870025648,0.7062132870025648,0.0091311034217608,31,0.3333333333333333,0.5,0.5,0.5,0.125,0.2222222222222222,0.2352941176470588,0.2225659536298629,0.0625,0.1176470588235294,0.125,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1645658263305325,5.595454545454546,18.697427368060875,5.205348050393526,0.2222222222222222,0.3636363636363636,0.4,0.3651483716701107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.0588235294117647,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,5.541666666666666,5.281318681318682,16.35737287718915,4.039502471213758,MSRpar,1.4
